UserID,UserFirstTransaction,Gender,Location,Age,isChurn,TotalPrice,TotalSales,TotalDiscount,UserLastTransaction,UserActiveDays,TotalWeb,TotalMobile,TotalCashPayment,TotalMobilPayment,TotalOnlinePayment,UserLastTransactionDays,Computers & Laptops,Electronic Accessories,Female Fashion,Female Shoes,Hobbies,Indoor Sports,Kitchen Electronics,Male Fashion,Male Shoes,Outdoor Sports,Smart Phones,Smart Watches,Sound Systems,Sport Shoes,TVs and TV Sets
500418771,2012-06-07 00:00:00.000,MALE,ESKISEHIR,34,1,60.0,1,0,2017-01-30 21:28:35.550,1698,1,0,0,0,1,2276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500418991,2016-11-28 00:00:00.000,FEMALE,BURSA,21,1,321.75,8,0,2017-06-19 14:37:53.680,203,7,1,8,0,0,2136,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
500419002,2017-01-26 00:00:00.000,FEMALE,KAYSERI,38,0,250.5,7,0,2017-06-25 16:15:42.140,150,7,0,7,0,0,2130,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
500419288,2012-06-06 00:00:00.000,FEMALE,ANKARA,46,1,86.67,1,0,2017-01-26 14:15:23.700,1695,0,1,1,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500420300,2017-02-19 19:36:36.590,FEMALE,ESKISEHIR,47,1,467.52,7,0,2017-06-21 15:31:54.140,121,0,7,7,0,0,2134,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
500420388,2014-05-12 00:00:00.000,MALE,IZMIR,46,0,22.5,1,0,2017-02-20 11:04:25.150,1015,0,1,1,0,0,2255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500420520,2017-03-13 14:39:42.680,MALE,BURSA,38,1,284.25,4,0,2017-03-20 20:31:06.870,7,0,4,3,1,0,2227,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
500420542,2016-02-12 00:00:00.000,MALE,ANTALYA,28,0,54.0,2,0,2017-05-29 19:15:56.620,472,0,2,2,0,0,2157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
500421147,2017-03-05 14:59:18.050,FEMALE,TRABZON,31,1,108.0,1,0,2017-03-05 14:59:18.050,0,1,0,0,0,1,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500421158,2017-04-10 18:57:29.820,MALE,IZMIR,38,0,1715.6999999999998,21,0,2017-06-29 10:58:48.100,79,0,21,5,16,0,2126,0,12,2,1,0,0,0,5,0,0,0,0,0,0,1
500421697,2016-02-04 00:00:00.000,FEMALE,ANTALYA,47,0,354.0,4,0,2017-05-28 19:33:16.390,479,3,1,3,0,1,2158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
500421785,2017-05-17 15:27:06.910,FEMALE,TRABZON,33,1,180.6,2,0,2017-06-05 13:12:39.550,18,0,2,2,0,0,2150,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
500422247,2017-05-30 19:04:49.870,MALE,ESKISEHIR,29,0,81.0,2,0,2017-06-29 16:18:58.860,29,1,1,2,0,0,2126,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
500422357,2015-12-06 00:00:00.000,FEMALE,IZMIR,48,1,281.90999999999997,5,3,2017-06-30 15:16:07.430,572,5,0,3,2,0,2125,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1
500422434,2014-07-29 00:00:00.000,FEMALE,ESKISEHIR,47,0,3791.3700000000003,43,0,2017-06-30 14:14:07.440,1067,0,43,0,0,43,2125,1,0,33,0,0,0,0,4,0,0,0,0,0,0,5
500422599,2015-09-18 00:00:00.000,MALE,IZMIR,45,0,45.0,1,0,2017-01-16 23:11:20.510,486,0,1,1,0,0,2290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500422632,2010-03-17 00:00:00.000,FEMALE,ANKARA,32,0,1258.1999999999998,12,0,2017-06-15 13:35:29.810,2647,2,10,4,8,0,2140,0,0,1,0,0,0,0,0,0,0,3,0,0,0,8
500423039,2017-04-23 21:36:12.990,FEMALE,ANTALYA,42,0,60.0,1,1,2017-04-23 21:36:12.990,0,0,1,1,0,0,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500423369,2016-09-15 00:00:00.000,MALE,ANTALYA,36,0,469.79999999999995,9,0,2017-05-15 15:24:28.410,242,0,9,9,0,0,2171,0,0,2,0,0,0,0,1,1,0,0,0,0,1,4
500423732,2015-06-12 00:00:00.000,MALE,ISTANBUL,19,1,799.6200000000001,13,0,2017-05-30 00:38:27.140,718,0,13,1,12,0,2156,0,0,1,5,0,0,0,1,0,1,2,0,0,0,3
500423908,2017-04-22 19:57:47.950,MALE,ANKARA,22,1,213.45,3,0,2017-05-25 20:58:41.850,33,3,0,3,0,0,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
500424337,2012-11-06 00:00:00.000,FEMALE,TRABZON,25,0,168.0,3,0,2017-06-08 21:40:27.430,1675,0,3,1,2,0,2147,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
500424458,2017-04-23 17:28:03.110,MALE,TRABZON,46,1,65.85,1,0,2017-04-23 17:28:03.110,0,1,0,1,0,0,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500424777,2011-07-10 00:00:00.000,MALE,ADANA,21,1,203.1,3,0,2017-06-17 15:21:15.960,2169,3,0,1,2,0,2138,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
500424854,2017-03-29 12:30:00.000,FEMALE,ISTANBUL,34,1,45.0,1,0,2017-03-29 12:30:00.000,0,1,0,0,0,1,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500424964,2015-07-19 00:00:00.000,MALE,KAYSERI,27,0,128.7,3,0,2017-06-22 12:41:04.950,704,0,3,2,1,0,2133,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
500425074,2015-08-11 00:00:00.000,FEMALE,ISTANBUL,36,0,1128.0,16,0,2017-06-13 19:07:59.690,672,16,0,1,15,0,2142,0,2,3,0,0,0,1,10,0,0,0,0,0,0,0
500425525,2009-11-15 00:00:00.000,MALE,ESKISEHIR,43,1,376.5,3,0,2017-06-18 10:26:26.380,2772,1,2,0,0,3,2137,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
500425635,2013-10-01 00:00:00.000,MALE,ADANA,20,0,6769.740000000001,91,0,2017-06-29 12:52:52.180,1367,0,91,51,3,37,2126,1,5,11,22,0,0,6,0,15,0,3,0,1,20,7
500425690,2016-12-21 00:00:00.000,FEMALE,ANTALYA,31,0,5589.6,114,4,2017-06-24 19:57:22.440,185,0,114,99,15,0,2131,1,7,22,1,0,0,8,2,11,11,12,0,0,9,30
500425822,2017-03-18 14:19:32.400,FEMALE,ISTANBUL,41,1,37.5,1,0,2017-03-18 14:19:32.400,0,1,0,0,0,1,2229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500426174,2017-03-09 20:28:15.910,FEMALE,ISTANBUL,39,1,227.7,4,0,2017-05-18 22:18:18.330,70,0,4,3,1,0,2168,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
500426273,2017-01-16 00:00:00.000,FEMALE,ANKARA,29,1,450.0,5,0,2017-02-14 12:04:26.020,29,5,0,4,1,0,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
500426856,2014-10-07 00:00:00.000,FEMALE,ESKISEHIR,24,0,312.0,4,0,2017-04-27 15:40:43.650,933,0,4,3,1,0,2189,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
500426977,2016-05-29 00:00:00.000,MALE,ESKISEHIR,32,0,773.7,10,0,2017-05-11 19:44:55.930,347,0,10,10,0,0,2175,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4
500427241,2017-04-28 20:36:50.680,FEMALE,KAYSERI,38,1,146.1,1,0,2017-04-28 20:36:50.680,0,0,1,0,1,0,2188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500427318,2014-11-10 00:00:00.000,FEMALE,ANKARA,28,0,824.25,17,0,2017-06-30 14:08:35.900,963,17,0,15,1,1,2125,2,0,5,0,0,0,0,2,0,0,1,0,0,2,5
500427450,2012-02-06 00:00:00.000,MALE,IZMIR,37,0,2810.3699999999994,37,2,2017-06-17 18:48:59.900,1958,19,18,19,10,8,2138,1,13,3,1,0,0,1,9,1,0,3,0,0,2,3
500427780,2013-07-07 00:00:00.000,FEMALE,ANTALYA,23,0,636.75,15,3,2017-06-25 21:24:25.740,1449,13,2,6,9,0,2130,0,1,3,3,0,0,0,1,1,2,0,0,0,3,1
500428033,2012-11-04 00:00:00.000,FEMALE,ISTANBUL,38,0,134.67000000000002,2,0,2017-05-08 15:24:01.770,1646,2,0,0,0,2,2178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500428231,2015-10-18 00:00:00.000,MALE,ANKARA,30,0,201.0,2,0,2017-04-04 21:42:09.790,534,0,2,0,2,0,2212,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
500428429,2009-02-15 00:00:00.000,FEMALE,ISTANBUL,21,0,2571.24,30,4,2017-06-27 16:17:56.170,3054,17,13,18,2,10,2128,3,5,0,8,0,0,1,1,2,0,4,0,0,6,0
500428638,2017-05-10 21:06:52.920,FEMALE,TRABZON,38,0,361.2,3,0,2017-06-15 20:43:32.290,35,1,2,3,0,0,2140,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
500428671,2016-10-25 00:00:00.000,FEMALE,ISTANBUL,19,1,1564.7999999999997,30,0,2017-04-17 16:22:22.320,174,0,30,30,0,0,2199,0,1,11,0,0,0,0,0,0,0,1,0,0,0,17
500429045,2014-08-05 00:00:00.000,MALE,TRABZON,36,0,521.25,6,0,2017-05-21 18:00:55.020,1020,0,6,0,1,5,2165,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2
500429078,2017-03-31 11:28:40.390,MALE,ADANA,35,0,1177.95,15,1,2017-06-22 18:05:08.950,83,0,15,15,0,0,2133,0,0,1,1,0,0,0,0,1,0,0,0,0,3,9
500429584,2009-10-20 00:00:00.000,FEMALE,ADANA,20,0,352.95,5,2,2017-05-24 19:52:02.340,2773,5,0,0,3,2,2162,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1
500429694,2006-06-09 00:00:00.000,FEMALE,ISTANBUL,45,1,126.0,1,0,2017-01-06 11:52:22.410,3864,1,0,0,0,1,2300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500429793,2016-12-21 00:00:00.000,FEMALE,ISTANBUL,37,1,171.0,2,1,2017-01-30 18:46:28.170,40,0,2,1,1,0,2276,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
500429837,2010-03-04 00:00:00.000,FEMALE,ISTANBUL,36,0,1217.4,15,0,2017-05-26 13:31:58.520,2640,15,0,2,13,0,2160,0,0,0,7,0,0,1,0,0,0,0,0,0,6,1
500430079,2012-03-04 00:00:00.000,FEMALE,ADANA,47,0,1780.5,21,0,2017-06-23 12:45:35.180,1937,16,5,0,6,15,2132,0,1,4,0,0,0,0,0,0,0,4,0,0,1,11
500430508,2013-10-18 00:00:00.000,FEMALE,TRABZON,44,0,60.0,1,0,2017-05-02 17:44:04.580,1292,0,1,1,0,0,2184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500430552,2012-05-30 00:00:00.000,MALE,BURSA,27,0,183.0,2,0,2017-04-03 12:02:20.780,1769,2,0,0,2,0,2213,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
500430816,2017-02-28 16:43:22.140,FEMALE,ANKARA,22,0,2320.8,18,0,2017-06-18 19:08:21.920,110,0,18,10,8,0,2137,0,2,0,6,0,0,0,5,1,0,2,0,0,2,0
500430893,2015-03-07 00:00:00.000,FEMALE,IZMIR,47,0,436.79999999999995,5,0,2017-05-25 16:06:17.960,810,0,5,4,1,0,2161,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
500431146,2017-05-27 18:04:59.320,FEMALE,ANTALYA,21,0,137.7,1,1,2017-05-27 18:04:59.320,0,0,1,0,1,0,2159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500431443,2011-05-22 00:00:00.000,MALE,KAYSERI,22,0,297.0,5,0,2017-05-28 11:52:50.670,2198,0,5,1,0,4,2158,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0
500431608,2017-04-25 17:03:58.640,FEMALE,IZMIR,36,1,60.0,1,0,2017-04-25 17:03:58.640,0,0,1,1,0,0,2191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500431630,2012-11-23 00:00:00.000,MALE,ISTANBUL,30,1,150.0,1,0,2017-04-30 17:52:22.560,1619,1,0,0,1,0,2186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500431839,2015-10-17 00:00:00.000,FEMALE,ESKISEHIR,26,0,4383.27,102,5,2017-06-30 10:46:37.210,622,4,98,61,4,37,2125,15,42,4,10,0,0,2,0,2,0,1,0,0,21,5
500432015,2017-05-17 17:44:47.110,FEMALE,ANKARA,26,1,138.0,1,0,2017-05-17 17:44:47.110,0,0,1,1,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500432180,2011-11-14 00:00:00.000,MALE,ADANA,47,0,106.5,1,0,2017-02-01 16:08:52.710,1906,0,1,0,0,1,2274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500432510,2014-10-28 00:00:00.000,FEMALE,IZMIR,25,0,361.28999999999996,4,0,2017-06-27 19:13:00.230,973,0,4,0,4,0,2128,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
500432796,2013-06-29 00:00:00.000,MALE,ISTANBUL,45,0,955.4999999999999,17,1,2017-06-29 20:40:14.890,1461,0,17,17,0,0,2126,0,0,4,0,0,0,0,0,0,0,1,0,0,11,1
500432873,2016-11-16 00:00:00.000,FEMALE,TRABZON,43,1,65.25,1,0,2017-06-14 19:22:09.050,210,1,0,1,0,0,2141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500432972,2012-01-21 00:00:00.000,FEMALE,IZMIR,28,0,600.0,13,0,2017-06-09 20:00:00.000,1966,13,0,13,0,0,2146,2,2,1,2,0,0,0,0,0,0,0,0,0,3,3
500433038,2014-07-19 00:00:00.000,MALE,IZMIR,22,0,30.0,1,0,2017-05-07 11:59:03.830,1023,1,0,1,0,0,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500433247,2016-06-14 00:00:00.000,FEMALE,ADANA,25,0,1563.3,17,0,2017-06-21 13:24:41.950,372,17,0,3,4,10,2134,0,1,2,3,0,0,1,0,3,0,2,0,0,5,0
500433335,2016-09-19 00:00:00.000,MALE,IZMIR,40,0,177.0,6,1,2017-05-04 17:43:31.490,227,0,6,5,1,0,2182,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2
500433588,2013-11-06 00:00:00.000,FEMALE,ADANA,48,0,1471.98,16,0,2017-06-30 15:31:33.070,1332,16,0,1,1,14,2125,0,0,0,0,0,0,1,0,14,0,1,0,0,0,0
500433676,2015-12-06 00:00:00.000,FEMALE,ANKARA,22,0,75.0,1,0,2017-06-05 20:10:11.610,547,0,1,0,1,0,2150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500433830,2015-07-15 00:00:00.000,MALE,TRABZON,32,0,756.0,12,0,2017-06-30 18:57:01.170,716,0,12,1,0,11,2125,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2
500433962,2014-10-21 00:00:00.000,FEMALE,ESKISEHIR,37,0,611.4,15,0,2017-06-13 16:38:11.940,966,15,0,9,5,1,2142,0,1,11,1,0,0,0,0,0,0,0,0,0,2,0
500434072,2017-05-05 22:20:55.100,FEMALE,KAYSERI,35,0,84.0,1,0,2017-05-05 22:20:55.100,0,1,0,0,0,1,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500434611,2015-11-07 00:00:00.000,MALE,ISTANBUL,37,0,420.6,2,0,2017-06-21 11:41:59.220,592,0,2,1,1,0,2134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
500434787,2016-06-20 00:00:00.000,FEMALE,ESKISEHIR,19,0,581.37,12,0,2017-06-28 22:58:08.340,373,3,9,6,5,1,2127,0,0,1,4,0,0,0,1,1,0,0,0,0,1,4
500434809,2011-04-29 00:00:00.000,FEMALE,ANTALYA,27,0,847.5,14,0,2017-06-12 19:02:20.680,2236,0,14,8,6,0,2143,4,0,3,0,0,0,0,0,0,0,0,0,0,5,2
500434897,2016-09-01 00:00:00.000,FEMALE,KAYSERI,38,1,647.6999999999999,11,0,2017-04-01 14:38:20.340,212,0,11,7,4,0,2215,0,0,4,1,0,0,0,0,2,0,2,0,0,2,0
500435172,2015-10-15 00:00:00.000,FEMALE,TRABZON,19,0,140.1,3,0,2017-06-23 22:59:21.910,617,0,3,2,1,0,2132,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
500435315,2017-04-15 19:40:07.330,FEMALE,TRABZON,45,0,603.0,9,0,2017-06-29 20:27:35.070,75,9,0,1,8,0,2126,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0
500436217,2016-06-20 00:00:00.000,MALE,IZMIR,50,0,108.0,4,0,2017-06-06 12:50:29.550,351,0,4,4,0,0,2149,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
500436349,2016-01-13 00:00:00.000,FEMALE,TRABZON,41,0,63.0,3,0,2017-05-15 21:04:17.120,488,1,2,3,0,0,2171,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
500436371,2016-01-01 00:00:00.000,MALE,IZMIR,37,0,187.5,7,0,2017-06-17 13:24:56.100,533,0,7,7,0,0,2138,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0
500436855,2016-01-07 00:00:00.000,MALE,BURSA,43,1,30.15,1,0,2017-05-17 12:54:33.600,496,0,1,1,0,0,2169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500437933,2013-11-14 00:00:00.000,MALE,ANTALYA,38,0,431.04,7,0,2017-06-30 13:44:48.220,1324,0,7,1,0,6,2125,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
500438076,2010-11-04 00:00:00.000,FEMALE,BURSA,38,0,824.4000000000001,10,0,2017-06-23 18:44:49.560,2423,9,1,4,6,0,2132,4,0,3,0,0,0,0,0,0,0,0,0,0,1,2
500438395,2016-02-28 00:00:00.000,MALE,TRABZON,32,1,271.5,11,0,2017-06-24 11:01:18.510,482,11,0,11,0,0,2131,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0
500438406,2015-04-10 00:00:00.000,FEMALE,ANTALYA,37,0,2454.0299999999997,20,0,2017-06-20 17:45:12.830,802,0,20,11,9,0,2135,4,4,0,0,0,0,0,5,0,0,0,0,0,0,7
500438879,2012-10-27 00:00:00.000,FEMALE,BURSA,37,1,173.85,2,0,2017-05-23 21:52:15.100,1669,2,0,1,0,1,2163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
500438978,2016-01-08 00:00:00.000,FEMALE,BURSA,36,1,143.4,2,0,2017-03-26 18:11:06.090,443,2,0,2,0,0,2221,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
500439209,2017-06-14 19:23:10.350,FEMALE,ISTANBUL,49,0,264.6,8,0,2017-06-30 17:31:07.630,15,8,0,8,0,0,2125,0,0,4,1,0,0,0,0,0,0,1,0,0,0,2
500439242,2010-08-31 00:00:00.000,FEMALE,KAYSERI,26,0,1075.8000000000002,32,24,2017-06-23 14:30:12.380,2488,14,18,7,4,21,2132,1,2,9,1,4,0,3,0,0,0,2,0,0,9,1
500439352,2017-04-21 13:17:41.190,FEMALE,TRABZON,49,0,1135.65,22,0,2017-06-26 14:44:58.810,66,0,22,17,5,0,2129,0,5,0,2,0,0,1,0,0,0,5,0,0,4,5
500439946,2011-06-14 00:00:00.000,MALE,ANTALYA,31,0,4782.09,64,0,2017-06-30 16:16:16.280,2208,0,64,19,14,31,2125,11,2,18,2,0,0,1,0,1,0,14,0,2,3,10
500440188,2016-03-05 00:00:00.000,MALE,BURSA,46,1,538.8000000000001,10,0,2017-04-27 11:31:17.580,418,0,10,5,5,0,2189,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0
500440199,2017-01-06 00:00:00.000,FEMALE,ISTANBUL,32,0,104.97,1,0,2017-01-06 17:35:59.780,0,1,0,0,0,1,2300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500440474,2012-06-01 00:00:00.000,MALE,KAYSERI,48,1,140.67,1,0,2017-03-29 18:37:42.360,1762,1,0,0,1,0,2218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500440485,2016-01-24 00:00:00.000,MALE,ISTANBUL,34,1,36.0,1,0,2017-02-08 19:59:41.040,381,1,0,0,0,1,2267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500441288,2013-05-05 00:00:00.000,MALE,ANTALYA,30,0,640.47,10,0,2017-06-27 22:27:38.190,1514,1,9,8,2,0,2128,0,0,4,2,0,0,1,0,0,0,0,0,0,1,2
500441442,2014-09-11 00:00:00.000,FEMALE,KAYSERI,49,0,18.0,1,0,2017-06-26 21:03:17.220,1019,0,1,1,0,0,2129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
500441497,2016-04-21 00:00:00.000,FEMALE,TRABZON,50,0,1133.1,19,0,2017-06-26 20:30:35.920,431,19,0,12,7,0,2129,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0
500441871,2017-02-17 18:34:45.240,MALE,ANKARA,48,1,42.0,1,1,2017-02-17 18:34:45.240,0,0,1,0,0,1,2258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500441948,2017-06-18 19:39:04.730,FEMALE,BURSA,26,1,30.0,1,0,2017-06-18 19:39:04.730,0,0,1,0,0,1,2137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500442223,2015-12-04 00:00:00.000,FEMALE,ANTALYA,21,0,69.0,2,0,2017-03-29 15:16:16.350,481,2,0,2,0,0,2218,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
500442575,2016-10-11 00:00:00.000,FEMALE,KAYSERI,45,1,4343.52,51,0,2017-06-02 14:04:27.000,234,0,51,8,43,0,2153,22,0,2,0,0,0,8,0,2,1,1,0,0,7,8
500442586,2016-08-05 00:00:00.000,FEMALE,ESKISEHIR,36,0,104.85,3,0,2017-04-30 16:26:28.400,268,3,0,2,1,0,2186,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
500442641,2015-12-08 00:00:00.000,MALE,ADANA,43,1,602.55,11,0,2017-03-16 14:04:15.800,464,0,11,11,0,0,2231,0,1,1,0,0,0,1,0,2,0,1,0,0,4,1
500442674,2012-03-03 00:00:00.000,FEMALE,ESKISEHIR,26,0,400.44,5,0,2017-05-26 20:43:15.140,1910,0,5,5,0,0,2160,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2
500442806,2013-03-04 00:00:00.000,MALE,ISTANBUL,43,0,246.0,6,0,2017-06-18 14:56:28.750,1567,0,6,2,4,0,2137,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2
500443081,2015-06-18 00:00:00.000,FEMALE,ISTANBUL,31,0,399.9,7,0,2017-05-06 17:16:47.710,688,0,7,4,3,0,2180,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
500443136,2011-12-21 00:00:00.000,FEMALE,ESKISEHIR,30,1,56.25,1,0,2017-06-25 22:00:43.520,2013,0,1,0,1,0,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500443180,2015-06-14 00:00:00.000,MALE,ESKISEHIR,35,1,63.0,2,0,2017-06-11 19:26:24.430,728,2,0,2,0,0,2144,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
500443400,2017-01-02 00:00:00.000,MALE,BURSA,27,1,241.35,3,0,2017-03-24 11:44:28.170,81,3,0,1,0,2,2223,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
500443510,2017-06-04 19:44:40.750,FEMALE,IZMIR,41,1,30.0,1,0,2017-06-04 19:44:40.750,0,1,0,1,0,0,2151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500443840,2013-09-28 00:00:00.000,FEMALE,BURSA,41,0,206.7,4,0,2017-05-09 18:48:03.800,1319,4,0,4,0,0,2177,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
500443862,2015-04-26 00:00:00.000,MALE,ISTANBUL,50,0,651.75,9,0,2017-06-24 15:56:14.010,790,0,9,8,1,0,2131,0,0,3,2,0,0,0,0,0,0,3,0,0,0,1
500444225,2017-06-25 17:46:30.830,FEMALE,ANTALYA,33,0,539.55,5,0,2017-06-30 22:24:52.290,5,0,5,0,5,0,2125,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0
500444401,2015-08-12 00:00:00.000,FEMALE,KAYSERI,23,0,377.85,9,0,2017-05-03 18:09:50.190,630,0,9,6,3,0,2183,0,0,0,3,0,0,3,0,0,0,0,0,0,1,2
500444522,2015-09-28 00:00:00.000,MALE,IZMIR,29,1,313.5,2,0,2017-02-17 13:13:03.400,508,1,1,2,0,0,2258,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
500444577,2015-08-15 00:00:00.000,FEMALE,ISTANBUL,37,1,83.25,1,0,2017-02-04 22:44:35.680,539,1,0,0,1,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500444654,2010-07-03 00:00:00.000,FEMALE,ANKARA,28,1,483.53999999999996,6,0,2017-04-30 22:12:51.710,2493,0,6,0,0,6,2186,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0
500444775,2016-10-11 00:00:00.000,FEMALE,ANTALYA,36,1,354.12,5,0,2017-06-25 17:52:01.960,257,5,0,4,1,0,2130,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
500444808,2015-04-06 00:00:00.000,MALE,ADANA,39,0,622.2,7,0,2017-06-20 21:21:50.960,806,7,0,5,2,0,2135,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1
500444819,2016-03-17 00:00:00.000,FEMALE,ANKARA,39,0,1294.05,17,1,2017-06-05 17:19:24.790,445,17,0,11,5,1,2150,0,1,2,5,0,0,0,1,0,0,1,0,2,0,5
500444995,2017-02-06 00:00:00.000,MALE,ADANA,38,1,74.85,1,0,2017-02-06 22:27:17.510,0,0,1,0,1,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500445237,2016-06-05 00:00:00.000,MALE,TRABZON,46,0,1212.6,9,0,2017-06-02 20:45:50.700,362,2,7,3,6,0,2153,1,1,3,0,0,0,1,0,0,0,0,0,0,1,2
500445501,2015-12-27 00:00:00.000,FEMALE,BURSA,31,1,89.85,1,0,2017-01-31 13:36:27.230,401,1,0,1,0,0,2275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500445699,2016-04-22 00:00:00.000,MALE,ESKISEHIR,29,1,300.9,4,0,2017-06-26 14:58:34.900,430,0,4,1,0,3,2129,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
500445743,2009-08-29 00:00:00.000,MALE,ADANA,27,0,708.87,16,0,2017-06-21 15:55:30.310,2853,16,0,16,0,0,2134,1,0,4,2,0,0,0,0,0,0,3,0,0,0,6
500445842,2015-10-25 00:00:00.000,MALE,ANTALYA,42,1,4900.95,119,21,2017-06-15 15:54:12.490,599,4,115,59,60,0,2140,0,16,71,0,0,0,0,0,2,0,0,0,0,22,8
500445864,2010-07-09 00:00:00.000,MALE,ANTALYA,34,0,90.0,1,0,2017-06-08 19:30:48.580,2526,1,0,1,0,0,2147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500446414,2015-10-05 00:00:00.000,FEMALE,BURSA,41,0,1936.1700000000003,23,0,2017-06-30 16:38:30.060,634,0,23,14,9,0,2125,0,1,3,1,0,0,9,0,0,0,0,0,0,5,4
